"years" "SSB" "R" "Fbar" "peel" "convergence"
2018 207893.57050253 227430215.370386 1.20414679568298 5 TRUE
2019 224152.514573427 181622698.709535 0.945764553455404 0 TRUE
2019 226589.288417248 185199008.166072 0.950503365599752 1 TRUE
2019 226565.474848117 192414472.38789 0.854575748378562 2 TRUE
2019 234905.412790066 190014157.25433 0.873768243222343 3 TRUE
2019 232135.54786926 201775908.668928 0.848988255061735 4 TRUE
2019 235931.913672544 285380338.833726 0.704690037617707 5 TRUE
2020 292180.173856626 140213912.595502 1.52346742143656 0 TRUE
2020 297620.473772823 141410082.849426 1.53564860126131 1 TRUE
2020 311614.425930152 128262594.628996 1.45151695079297 2 TRUE
2020 313013.05417708 138871189.577518 1.41518843077185 3 TRUE
2020 319469.57904553 116458974.931807 1.00051787825569 4 TRUE
2020 424962.852930346 NA NA 5 TRUE
2021 149216.222948291 157515830.501083 1.60841060535103 0 TRUE
2021 151292.600679777 155369033.796898 1.62251959737374 1 TRUE
2021 147255.117253896 156486724.333778 1.51877036272958 2 TRUE
2021 155523.813392366 94341724.861595 2.05218894748653 3 TRUE
2021 160615.109309925 NA NA 4 TRUE
2022 163580.383463893 156612408.866924 0.529567542464957 0 TRUE
2022 162677.926269484 167074356.063978 0.5405390975133 1 TRUE
2022 162810.024140604 205699995.181752 0.682805549146189 2 TRUE
2022 102716.650905587 NA NA 3 TRUE
2023 201770.745840604 114440651.561499 2.64555340414199 0 TRUE
2023 209765.300500824 78083905.0143022 2.67663767609323 1 TRUE
2023 235576.389475833 NA NA 2 TRUE
2024 107047.562407205 254116842.898799 0.50853226762938 0 TRUE
2024 80757.4231899073 NA NA 1 TRUE
2025 261949.655709541 NA NA 0 TRUE
