"years" "SSB" "R" "Fbar" "peel" "convergence"
2004 162445.032684196 166493796.729999 1.96143080802593 0 TRUE
2004 163163.399243984 166258133.892818 2.02308525712441 1 TRUE
2004 179091.156684118 222001983.213121 1.77497287760742 2 TRUE
2004 178444.258423257 220717155.969228 1.79517667588428 3 TRUE
2004 189236.864403775 233583597.112702 1.74183082512335 4 TRUE
2004 190219.083850896 234836847.022163 1.76176145727334 5 TRUE
2005 213569.613781652 66374272.8940268 1.39330789688236 0 TRUE
2005 213125.172722463 68220821.9387605 1.40503601177574 1 TRUE
2005 289582.088183396 76972150.6416989 1.57804453887214 2 TRUE
2005 287596.420595346 77486654.863111 1.58787750965609 3 TRUE
2005 305634.476438909 80875137.8692143 1.54767583258053 4 TRUE
2005 306721.708174463 81523929.40995 1.56485117331545 5 TRUE
2006 171139.511301495 81898458.9468753 1.52514375517306 0 TRUE
2006 175188.257553017 82585623.6586353 1.56053121235283 1 TRUE
2006 206958.377849144 70655590.9730476 1.93733411217572 2 TRUE
2006 206660.859244949 71278160.7451355 1.95240871858538 3 TRUE
2006 219026.703489983 74204343.0755177 1.90248230331655 4 TRUE
2006 220173.008441671 74754678.61972 1.91796357887454 5 TRUE
2007 125478.121763873 57270362.6230601 1.73231201822006 0 TRUE
2007 127065.323913572 57496243.3459517 1.77700769135896 1 TRUE
2007 108714.602381328 59351228.3889696 1.59435837378181 2 TRUE
2007 109366.250097775 59811684.5653071 1.61889145957736 3 TRUE
2007 114844.048402714 61846933.8315993 1.55900244630989 4 TRUE
2007 115505.294313996 62949489.4523658 1.58033487438143 5 TRUE
2008 78640.6056637615 133808234.204576 1.18277986402626 0 TRUE
2008 79221.7481910509 133085390.096716 1.26251451580253 1 TRUE
2008 80840.7407228692 180923003.142595 0.750518728006793 2 TRUE
2008 81102.8793257382 181759766.305431 0.781893802092488 3 TRUE
2008 85027.9312631534 189169672.795821 0.706141183742421 4 TRUE
2008 85980.8242653429 191718817.733459 0.733329504027388 5 TRUE
2009 174575.147192578 100992223.753682 0.787732913704449 0 TRUE
2009 172589.624211396 101519778.786007 0.785968337477943 1 TRUE
2009 243552.981585758 155270192.904537 0.926051806167457 2 TRUE
2009 243623.086600641 156606399.69713 0.943005046074835 3 TRUE
2009 256377.052651207 161688453.736101 0.887723992814929 4 TRUE
2009 258811.702850866 164437052.16878 0.910177956305097 5 TRUE
2010 189762.239089062 110963128.196271 0.965081476594045 0 TRUE
2010 191032.46031833 113408839.540411 1.0190746640286 1 TRUE
2010 271416.579094621 156744538.644404 0.814090771501353 2 TRUE
2010 272029.307549292 157817273.963164 0.83902876702667 3 TRUE
2010 286052.938704104 164353403.070015 0.773603206826525 4 TRUE
2010 288968.746397842 166938972.793366 0.80062578694712 5 TRUE
2011 162560.167760979 82616989.7291064 0.796082373285274 0 TRUE
2011 163434.825938275 84964229.8320496 0.812573740004436 1 TRUE
2011 248970.210595862 97125992.1083504 1.1319659193586 2 TRUE
2011 248669.680355376 97861373.3873428 1.14892962597458 3 TRUE
2011 264166.049800349 101991044.959842 1.09786277638593 4 TRUE
2011 265976.044625969 103292187.753288 1.11455222399457 5 TRUE
2012 130022.171455867 68871578.6177294 1.26331486616336 0 TRUE
2012 132942.403328348 69282800.3682426 1.29127692003217 1 TRUE
2012 152103.053039811 87887556.5769217 1.24479676532387 2 TRUE
2012 152115.883883875 88259909.8904237 1.25877253446706 3 TRUE
2012 161727.552257973 92457876.1607743 1.21759827446159 4 TRUE
2012 163038.002496713 93476887.1827948 1.23652831608669 5 TRUE
2013 97338.3880425503 173829198.163957 1.14537159198522 0 TRUE
2013 98630.3505119486 174540640.225694 1.21727733620973 1 TRUE
2013 122883.988405726 243349371.181821 1.38145813614141 2 TRUE
2013 123046.304788815 242145940.485019 1.40972758754092 3 TRUE
2013 130186.033358225 256707519.604969 1.34038603413088 4 TRUE
2013 131089.644071786 259749995.643015 1.35917663344018 5 TRUE
2014 201641.213874747 177475063.079629 0.504855195796986 0 TRUE
2014 201335.506165825 182914226.003861 0.503548639432659 1 TRUE
2014 272272.491013127 167201750.574406 0.50529621244609 2 TRUE
2014 270474.050356709 167018881.340962 0.513996427772864 3 TRUE
2014 288435.427394534 177483212.718367 0.477402035777332 4 TRUE
2014 291130.205112421 178764111.026928 0.495323089981663 5 TRUE
2015 302890.870013028 123644469.868458 1.2683395763165 0 TRUE
2015 309851.9780696 124802024.352711 1.2863051885437 1 TRUE
2015 343141.277429359 114650977.418146 1.95113365263432 2 TRUE
2015 341065.143546566 114773003.226361 1.96064971011592 3 TRUE
2015 366650.811400335 121299823.98855 1.92792498009972 4 TRUE
2015 368038.526151254 121557275.393931 1.93652887373633 5 TRUE
2016 205467.173372934 158603037.928773 2.01169689470815 0 TRUE
2016 209949.961864738 162729199.08522 2.03967362245855 1 TRUE
2016 161336.826828417 127431763.778378 1.76329892146534 2 TRUE
2016 161133.396057951 128251099.48856 1.77494758272411 3 TRUE
2016 171580.696226282 133063995.662888 1.73564945291664 4 TRUE
2016 172316.3695297 134441318.943683 1.75072965571581 5 TRUE
2017 158998.512680278 202905414.858073 1.22903052121381 0 TRUE
2017 163385.422393363 204641895.691796 1.27108198741635 1 TRUE
2017 139080.447341259 178170562.674276 1.2750400763585 2 TRUE
2017 139628.331224844 180703502.507938 1.29650632181056 3 TRUE
2017 146248.614558573 190891108.589849 1.24373684254162 4 TRUE
2017 147263.572246167 193488207.584783 1.26327243225751 5 TRUE
2018 194931.262749589 194058675.685855 1.0754957707612 0 TRUE
2018 197202.245282245 196657676.826286 1.09231202911789 1 TRUE
2018 169667.6561863 244024793.89013 1.1017739484557 2 TRUE
2018 171235.863280082 235227432.798518 1.11980185139096 3 TRUE
2018 181569.089513626 217738009.594152 1.02864820897036 4 TRUE
2018 183383.726957398 212627682.318397 1.0495024848597 5 TRUE
2019 211278.124901019 177742976.32561 1.02056513227213 0 TRUE
2019 214455.201391584 180486923.435606 1.06558103627082 1 TRUE
2019 239815.367592245 227776591.591156 0.585086040280491 2 TRUE
2019 233569.742965654 261057388.347409 0.648444221216863 3 TRUE
2019 228949.150743516 212807106.974816 0.731509546854306 4 TRUE
2019 225314.582812741 261319143.997498 0.721412436383612 5 TRUE
2020 269549.086295519 128419695.477628 1.60348328076073 0 TRUE
2020 271990.820348672 131147965.755049 1.64052572561971 1 TRUE
2020 390356.005608669 118162008.368134 1.78823707154128 2 TRUE
2020 410533.363571427 134816307.075198 1.54657810971221 3 TRUE
2020 345521.097308958 121271525.106133 0.560678647322549 4 TRUE
2020 391710.167094348 NA NA 5 TRUE
2021 129713.44073306 167091873.764568 1.54461884722642 0 TRUE
2021 132285.585023324 164104337.790543 1.61760615211648 1 TRUE
2021 133866.458520612 156479422.528838 1.16266060967176 2 TRUE
2021 164053.626637728 89684307.2349275 2.5649381901515 3 TRUE
2021 206870.527507549 NA NA 4 TRUE
2022 162214.354443549 148789458.446779 0.538551994498485 0 TRUE
2022 159732.769838904 157287521.279128 0.544175455279336 1 TRUE
2022 166453.373028513 217152211.742756 0.826287841157966 2 TRUE
2022 86288.6102390084 NA NA 3 TRUE
2023 194314.713291287 116559016.425747 2.73412312989736 0 TRUE
2023 200562.525635884 69436835.5374977 3.1526352768949 1 TRUE
2023 238525.971328633 NA NA 2 TRUE
2024 100266.469624034 221746491.841422 0.401104697655039 0 TRUE
2024 63057.9476728323 NA NA 1 TRUE
2025 236147.973143683 NA NA 0 TRUE
