"years" "SSB" "R" "Fbar" "peel" "convergence"
1996 106565.745709226 63244501.3706252 1.28767954545096 4 TRUE
1996 100763.779106579 44478213.3281479 1.60924644456466 5 TRUE
1997 110039.08145161 59517666.4541772 0.95764395404902 0 TRUE
1997 108812.840640672 59022491.6128496 0.961396137447309 1 TRUE
1997 107606.161102443 58428175.5483222 0.966654127627077 2 TRUE
1997 106240.56010589 58801088.7041887 0.974844746286989 3 TRUE
1997 106543.64334482 59574952.1021721 0.971639465428993 4 TRUE
1997 80921.78467369 58788890.3673975 1.19835390396225 5 TRUE
1998 136962.666772127 115573495.17038 1.7229213223876 0 TRUE
1998 135800.510384663 115062427.513693 1.74238457692401 1 TRUE
1998 132455.25436114 117058589.27918 1.67575244516145 2 TRUE
1998 133025.737310821 116838153.376772 1.71357336539834 3 TRUE
1998 132749.977609487 118971425.508933 1.64653451607857 4 TRUE
1998 118059.455470478 120843414.43216 1.80388973891606 5 TRUE
1999 136162.206436191 90966903.8909522 0.889365759197641 0 TRUE
1999 135238.229602528 90116572.7545572 0.893413742114939 1 TRUE
1999 137132.397447316 90057697.8241034 0.893997661024057 2 TRUE
1999 137108.732882508 92303828.7987627 0.903493843470404 3 TRUE
1999 140091.615825875 92125274.7522698 0.900142006623212 4 TRUE
1999 145095.937857056 106856441.358569 1.26049479374158 5 TRUE
2000 200824.804025295 82631629.4288844 1.39216617527323 0 TRUE
2000 199371.55820359 81321674.7625459 1.3993090414029 1 TRUE
2000 198648.94641331 80002878.0452324 1.33561257578863 2 TRUE
2000 202476.799533935 80868259.6895027 1.37057865551028 3 TRUE
2000 202322.233016897 79804288.5831142 1.30660499514922 4 TRUE
2000 216272.26094336 73856867.9235799 1.5795829707355 5 TRUE
2001 152413.608605041 66985521.6222885 1.93795689977363 0 TRUE
2001 150395.865737438 66703904.9067552 1.94244207223552 1 TRUE
2001 149774.037388898 68573312.9504007 1.87095237972977 2 TRUE
2001 151722.619068282 68525946.2185253 1.91130129403188 3 TRUE
2001 151742.558717978 69828740.3813985 1.8353302253222 4 TRUE
2001 149605.820854784 65727888.9691657 2.06299387005424 5 TRUE
2002 110776.075590575 77761755.3499452 1.51824850374672 0 TRUE
2002 110198.1487121 78145292.9383156 1.53346019610895 1 TRUE
2002 112399.870200995 78569200.8705872 1.50851830403888 2 TRUE
2002 112835.608660682 79125158.6773106 1.55493587783958 3 TRUE
2002 114914.33989503 78884852.4019595 1.51390170986429 4 TRUE
2002 111888.338855207 69120216.7092874 2.00904823369073 5 TRUE
2003 127916.607359108 110385080.610298 1.46980057432267 0 TRUE
2003 128089.991751063 111944410.802753 1.47104197070237 1 TRUE
2003 128705.487798316 113777912.600581 1.43244506348716 2 TRUE
2003 129165.234969028 115899425.697395 1.42807179237656 3 TRUE
2003 129542.676180425 116243884.249049 1.38841944955126 4 TRUE
2003 112498.368225002 121468555.827137 1.35836766748098 5 TRUE
2004 161761.098846159 169873665.190105 2.0115807920323 0 TRUE
2004 163952.820665463 172949501.805867 2.03069062613754 1 TRUE
2004 165858.91876792 182145228.880522 1.89035678774765 2 TRUE
2004 169934.742426683 184422861.082686 1.94997574612124 3 TRUE
2004 170398.695540008 189047146.240267 1.81132361624329 4 TRUE
2004 181651.481838358 223459140.847723 1.90266813712106 5 TRUE
2005 207885.006746907 69943751.6817436 1.36248622591734 0 TRUE
2005 211323.887774514 70678758.7528481 1.37792314483251 1 TRUE
2005 223861.339927975 69976166.9672999 1.35517710717264 2 TRUE
2005 226670.974099554 72782931.4080167 1.36823569194593 3 TRUE
2005 235099.077045034 71614183.4569077 1.34018600507982 4 TRUE
2005 286432.066284859 80724632.7640786 1.6639072825819 5 TRUE
2006 168922.426130531 88709068.2397883 1.56041684301464 0 TRUE
2006 170905.551612151 88631624.024778 1.58770930647807 1 TRUE
2006 173353.768030697 87727829.3276576 1.55472766875886 2 TRUE
2006 179427.843301438 90365589.465304 1.60687194042791 3 TRUE
2006 179834.979029211 89508118.7278223 1.55792153965001 4 TRUE
2006 208596.388617438 76833879.4171972 2.07748941554362 5 TRUE
2007 129631.395148486 62321643.8178134 1.71647020369525 0 TRUE
2007 129291.221808227 62594240.7314337 1.72036444917638 1 TRUE
2007 127971.016511911 62614089.7452585 1.59668686235195 2 TRUE
2007 131455.17851852 63958014.561076 1.64987441512954 3 TRUE
2007 130750.549901382 63929300.6907604 1.52988844082448 4 TRUE
2007 114531.992565598 62212052.8725254 1.69991247260219 5 TRUE
2008 81322.3175975963 135344648.517749 1.21426496798766 0 TRUE
2008 81682.020229139 136424873.231212 1.22419362068514 1 TRUE
2008 83083.0259961024 145303531.256176 1.07990142003873 2 TRUE
2008 84752.1288239258 146922569.418801 1.11865376799353 3 TRUE
2008 86396.2142511727 152686821.499365 0.990648951503703 4 TRUE
2008 83873.0850399819 186695312.245016 0.810186796918124 5 TRUE
2009 172853.834180241 104929856.316693 0.692755880906679 0 TRUE
2009 174039.562246649 106130306.316347 0.693988997585193 1 TRUE
2009 187296.904264241 112266636.289526 0.655890143435697 2 TRUE
2009 189262.064256905 114624777.82114 0.679354094169246 3 TRUE
2009 199615.424806615 117474205.1451 0.639476068343682 4 TRUE
2009 249366.640451514 158866193.101704 0.953359845624338 5 TRUE
2010 195612.489199308 110308297.970293 0.943848933736946 0 TRUE
2010 197750.427404486 110738756.854632 0.952240383384323 1 TRUE
2010 211885.602374989 112993983.355359 0.877247648570856 2 TRUE
2010 214778.638394328 116423735.742765 0.903943469650483 3 TRUE
2010 224177.34937201 116702707.948757 0.828167733290146 4 TRUE
2010 278046.606885664 160293175.535792 0.857252498229051 5 TRUE
2011 163136.914190023 81308044.4519691 0.808090036757015 0 TRUE
2011 164031.079714204 81625110.6668211 0.817743542784825 1 TRUE
2011 173633.349569484 81710309.408925 0.790119727690913 2 TRUE
2011 177240.836653417 84293195.6558748 0.80412030209726 3 TRUE
2011 184004.628547232 83676090.181948 0.765198572359451 4 TRUE
2011 254290.306570083 98289737.2755255 1.17722969173309 5 TRUE
2012 126056.254020407 69184720.5023392 1.31678568039846 0 TRUE
2012 126323.955420947 69542196.5598044 1.31966713332947 1 TRUE
2012 129181.0378237 71827403.5398892 1.25578165200838 2 TRUE
2012 132957.868998507 73906167.8729687 1.2860071788483 3 TRUE
2012 135008.888060318 74746393.5089516 1.22363286790981 4 TRUE
2012 154745.027964877 95707186.0838498 1.31576617755692 5 TRUE
2013 93177.2345794368 169068010.319714 0.970657294072139 0 TRUE
2013 93707.4124175424 169394530.887634 0.991146430132505 1 TRUE
2013 96959.1373505172 178261427.106159 0.892154434421711 2 TRUE
2013 99666.6334605957 179781321.309445 0.960067861567055 3 TRUE
2013 101587.267665789 183531330.81109 0.845786411746909 4 TRUE
2013 129609.923274505 241273929.494362 1.45152080007606 5 TRUE
2014 198005.787985168 168418108.680918 0.480737792926807 0 TRUE
2014 197973.696424277 169932431.725664 0.484327786295291 1 TRUE
2014 210376.404337434 173453241.054393 0.466167088306583 2 TRUE
2014 211088.296673963 177200880.896495 0.4644886568859 3 TRUE
2014 219158.045383225 181010622.254095 0.454653661681103 4 TRUE
2014 269877.48251419 221244289.301326 0.44712196487899 5 TRUE
2015 288972.592608806 127532651.23679 1.03021508406206 0 TRUE
2015 290500.075201629 128293163.724355 1.04724556017422 1 TRUE
2015 301608.371036385 128034776.774757 1.07481732569647 2 TRUE
2015 307337.55734775 132637535.856757 1.1107579365252 3 TRUE
2015 314943.24629138 139044158.962576 1.13339618924328 4 TRUE
2015 403425.302502178 148995777.605413 2.04474854775427 5 TRUE
2016 230052.761681947 164678566.437974 2.04469125034555 0 TRUE
2016 230816.917335153 166405462.790638 2.05597165387577 1 TRUE
2016 230036.668870717 162842740.193708 2.00381869264084 2 TRUE
2016 233617.695227401 167035904.367215 2.03260695327854 3 TRUE
2016 233565.606667078 166642492.485817 1.98221860948789 4 TRUE
2016 201715.811400436 154278330.429701 1.94947757864254 5 TRUE
2017 173475.642155102 213526269.499142 1.13087500609198 0 TRUE
2017 175807.372777621 215877884.845416 1.14417088701805 1 TRUE
