"years" "SSB" "R" "Fbar" "peel" "convergence"
1999 150286.12139419 100200659.716607 0.933190927450859 1 TRUE
1999 146468.947905069 107610816.173356 1.21467159483343 2 TRUE
1999 147136.104093601 108467812.042655 1.20849302532601 3 TRUE
1999 152179.369382026 111052926.517647 1.174107788948 4 TRUE
1999 153437.797497462 112048572.24469 1.18307210232987 5 TRUE
2000 221796.607349613 84155335.4271116 1.49611034514238 0 TRUE
2000 222970.569178643 83764801.3282123 1.51028129427376 1 TRUE
2000 218708.41146208 72835330.8956669 1.51608399532604 2 TRUE
2000 220497.890024484 73521391.1456245 1.51351832281056 3 TRUE
2000 228120.516131471 75540230.6126282 1.47446192246878 4 TRUE
2000 230464.319984793 75816030.5097624 1.4880885454842 5 TRUE
2001 157218.69935168 65811152.9560468 1.87018248196542 0 TRUE
2001 157066.801727574 65920071.1263691 1.87322452923092 1 TRUE
2001 149199.996847875 62311511.2582716 1.94034063422967 2 TRUE
2001 150637.908115096 62625901.9858783 1.93920127826612 3 TRUE
2001 156456.8109996 64214294.6498707 1.90526670665235 4 TRUE
2001 157541.392913061 64161943.4842721 1.91452949032126 5 TRUE
2002 115074.024292712 76772340.3797935 1.5955294209799 0 TRUE
2002 115754.279321963 77557618.780467 1.61148554471638 1 TRUE
2002 108944.637568603 67532346.3224628 1.88926771717755 2 TRUE
2002 109675.16250077 68083555.5792157 1.88782260741989 3 TRUE
2002 113522.235507032 69319434.5501785 1.85195843420942 4 TRUE
2002 113976.451920945 69907381.8403919 1.86143347528511 5 TRUE
2003 127486.671076811 103171421.757856 1.40180370010468 0 TRUE
2003 128748.550076875 104371157.280982 1.41147436378927 1 TRUE
2003 110922.147499222 117349692.689204 1.28839238551281 2 TRUE
2003 111810.094587494 118378244.678994 1.28426403462028 3 TRUE
2003 114970.860300393 120830633.950416 1.24307056085555 4 TRUE
2003 116067.007649442 121136972.471587 1.25531080490568 5 TRUE
2004 158689.378877262 167151668.403194 1.97422634026927 0 TRUE
2004 160833.390785776 171935123.69072 1.97924083519305 1 TRUE
2004 177411.513596302 224138755.067891 1.768163315981 2 TRUE
2004 179121.143313029 225533564.107827 1.77285623438967 3 TRUE
2004 184312.729012906 230451641.755994 1.72615484265607 4 TRUE
2004 185219.400975919 230575170.62711 1.74155918810804 5 TRUE
2005 210065.104512386 67469004.140619 1.38292064577931 0 TRUE
2005 216288.34900008 68572837.5217408 1.39621250022649 1 TRUE
2005 290070.962570052 76991677.4642092 1.58533192579258 2 TRUE
2005 291929.879867994 78218425.1145592 1.58091843157546 3 TRUE
2005 300548.728227644 79010293.215159 1.54364587295118 4 TRUE
2005 301259.595815492 79148534.2310251 1.55462030062272 5 TRUE
2006 169850.99705648 82197028.9381059 1.52734038521594 0 TRUE
2006 174313.669370793 82757441.5247512 1.56225542352528 1 TRUE
2006 207403.508648116 70973667.6023043 1.94443663793862 2 TRUE
2006 209883.87164899 72120940.689536 1.94387040255731 3 TRUE
2006 216259.379963752 73021711.9513893 1.89780515565807 4 TRUE
2006 217311.133981883 73029736.7064495 1.9071107951519 5 TRUE
2007 124371.480224383 57255241.7347611 1.75777878163307 0 TRUE
2007 125096.207833019 57792683.3059767 1.75351371708121 1 TRUE
2007 108322.038678612 60473992.3965902 1.58400653817663 2 TRUE
2007 110087.506143192 61133840.4967602 1.5927928019091 3 TRUE
2007 112752.499113426 61834561.8655647 1.54283082391262 4 TRUE
2007 113137.916667461 62423827.3459746 1.56031334524861 5 TRUE
2008 76698.8525423229 134619368.259299 1.17068794609969 0 TRUE
2008 77979.6292333357 137801452.166594 1.1818279059376 1 TRUE
2008 81835.2305324303 184560472.924216 0.752737583460297 2 TRUE
2008 82697.5848190634 186248388.460755 0.761372479980553 3 TRUE
2008 84860.7680682689 189116294.492826 0.704058860216128 4 TRUE
2008 85477.3772774451 190303339.137517 0.724271585464389 5 TRUE
2009 173666.421647314 101188471.000792 0.766120733847773 0 TRUE
2009 177538.723451536 103347675.138745 0.764281568355125 1 TRUE
2009 247395.38034916 158460568.446644 0.928913825735039 2 TRUE
2009 249414.003475665 160212306.968815 0.928479026272871 3 TRUE
2009 255921.339936663 161325821.803803 0.88477654751736 4 TRUE
2009 257163.910133063 162922955.746768 0.901538646562902 5 TRUE
