"years" "SSB" "R" "Fbar" "peel" "convergence"
1995 217797.172216229 31790260.3589306 1.68483729670591 0 TRUE
1995 218063.589272016 31876031.607201 1.68861040113534 1 TRUE
1995 223633.369951833 31564742.6190703 1.67863101296119 2 TRUE
1995 223648.703096941 32179016.5817895 1.67348406227971 3 TRUE
1995 231951.968521901 32118537.1920888 1.68903003300389 4 TRUE
1995 237287.084663413 32719989.1958825 1.68412211393149 5 TRUE
1996 92833.581330073 60082460.7993832 1.224922239252 0 TRUE
1996 93482.8707723679 59959639.3363872 1.23802581969642 1 TRUE
1996 95481.5931480272 61346686.8246284 1.22749837908977 2 TRUE
1996 96892.8002858531 62441882.8589207 1.25927763674202 3 TRUE
1996 98001.7501783979 63492190.7885015 1.22562442665738 4 TRUE
1996 100446.730055685 64819908.6377846 1.22425846632835 5 TRUE
1997 101228.80856752 51010096.8665324 0.917987183892757 0 TRUE
1997 101089.88912158 50799154.3529708 0.920932556305291 1 TRUE
1997 103339.349451557 50431800.8480134 0.909124767896268 2 TRUE
1997 104653.182196674 51200980.0293741 0.918299239423907 3 TRUE
1997 106955.574058661 51808948.6855613 0.913701585508066 4 TRUE
1997 109352.641880632 52696552.8523895 0.908392603004662 5 TRUE
1998 126800.143860716 94204409.8857805 1.55925627128947 0 TRUE
1998 126729.237079518 94933737.3276135 1.56806161639044 1 TRUE
1998 128041.171238992 97713121.6300467 1.55502961194468 2 TRUE
1998 129975.72249353 97889554.3993375 1.57252334097337 3 TRUE
1998 132057.703501881 99557371.512777 1.55616576728168 4 TRUE
1998 134986.37700049 101340150.97417 1.55152406627817 5 TRUE
1999 111942.785616474 67741148.8444317 0.884229519644225 0 TRUE
1999 112751.330857315 68140729.4536446 0.888427098992854 1 TRUE
1999 115884.712581771 70125678.5636321 0.874750393124187 2 TRUE
1999 116338.486823617 71006999.3728524 0.876643003124658 3 TRUE
1999 118598.373389996 70978479.7337065 0.876395225633586 4 TRUE
1999 121015.383591533 72556258.1080377 0.870324239444955 5 TRUE
2000 153220.726992724 67723312.9577247 1.34229854903547 0 TRUE
2000 154608.520781319 67528573.0400142 1.35282682579584 1 TRUE
2000 160152.094968741 68855218.7283596 1.34856851621585 2 TRUE
2000 161888.240846814 70599457.2279362 1.35295375756944 3 TRUE
2000 162953.824566703 71076810.0996575 1.33344442439679 4 TRUE
2000 166957.03414282 72383167.9846867 1.32959380711548 5 TRUE
2001 115223.762038331 56736544.7607136 1.53663736069729 0 TRUE
2001 115302.388197153 56736064.8216318 1.54086936304299 1 TRUE
2001 118330.272447072 58055783.795573 1.54244637555637 2 TRUE
2001 121097.454896957 58916084.7979679 1.57515979852554 3 TRUE
2001 122336.519658652 59832403.1227339 1.54865840061098 4 TRUE
2001 125080.501657613 60637248.997392 1.5463070426903 5 TRUE
2002 100011.777396583 63334880.8784889 1.5308675896064 0 TRUE
2002 100356.032772491 63664545.6397161 1.54068791227148 1 TRUE
2002 102863.333807952 65513774.9761493 1.53069424679744 2 TRUE
2002 104250.950239455 67279208.1730041 1.54613486078515 3 TRUE
2002 106297.752931771 67816567.5400261 1.53369378936532 4 TRUE
2002 108248.834649835 68882204.9472464 1.52981197081134 5 TRUE
2003 114292.228221097 96070731.2530586 1.26836460098634 0 TRUE
2003 114971.615088219 96474046.3387004 1.2704890304253 1 TRUE
2003 118667.208174027 99527089.0563276 1.26678131200159 2 TRUE
2003 121480.823277771 100886709.072803 1.28398063399506 3 TRUE
2003 123044.427429449 101910406.39478 1.27654275300074 4 TRUE
2003 125294.147065221 103367573.041194 1.2672628436439 5 TRUE
2004 152626.821405249 162850527.007927 1.76916485714648 0 TRUE
2004 153723.280811604 165075327.035561 1.77321653229084 1 TRUE
2004 158914.638617565 173822597.426059 1.77007923939086 2 TRUE
2004 161431.74127911 173567867.068474 1.81214044291999 3 TRUE
2004 163254.028849709 178354858.405431 1.77052716571239 4 TRUE
2004 166232.829817528 180684016.40111 1.76765503625582 5 TRUE
2005 204003.823734089 60929075.1416116 1.29225316000404 0 TRUE
2005 207111.609528029 61497282.7574414 1.29729561990213 1 TRUE
2005 217886.203887053 63264496.8546583 1.29519918715318 2 TRUE
2005 217426.199900746 64393637.5418103 1.30413111956139 3 TRUE
2005 224279.674156708 64193086.0029678 1.30034015267011 4 TRUE
2005 227800.306487833 64795846.779959 1.30236375422585 5 TRUE
2006 152455.549377015 77945565.8319567 1.51677482017334 0 TRUE
2006 155050.786124503 77898685.8315867 1.53627422049567 1 TRUE
2006 162222.874767814 78666061.8605794 1.54347933490988 2 TRUE
2006 163600.362204457 81426123.9613015 1.54221167155669 3 TRUE
2006 165772.840089717 81574121.214054 1.53143155431073 4 TRUE
2006 168094.642548612 81921568.5398073 1.52820834414262 5 TRUE
2007 129137.206759964 57251944.2436442 1.45446086067019 0 TRUE
2007 129283.949700839 57636557.6274181 1.45066260902202 1 TRUE
2007 131312.282042838 58364501.2175904 1.44304211096136 2 TRUE
2007 135662.567132656 60040125.7159184 1.49190597623193 3 TRUE
2007 136127.497861442 60504803.8446813 1.45661404253557 4 TRUE
2007 137190.389871466 61096754.9758681 1.45678900332159 5 TRUE
2008 91867.1268005108 132333045.891593 1.04131224459158 0 TRUE
2008 92821.6600298317 133865402.157319 1.04658855265359 1 TRUE
2008 94403.8835820861 139337237.453542 1.03031586822517 2 TRUE
2008 96427.1701229054 141549098.908511 1.07684605640587 3 TRUE
2008 97739.3444668133 145224975.4153 1.02098196189779 4 TRUE
2008 98753.742067456 146085588.242799 1.01141928970372 5 TRUE
2009 173339.947342853 97770814.4181577 0.726974257658782 0 TRUE
2009 175441.487999707 99561877.6493464 0.725246739667116 1 TRUE
2009 182484.563302703 104541698.68509 0.71144389021311 2 TRUE
2009 184504.029475549 106456796.567676 0.739040972205304 3 TRUE
2009 190688.020355041 108329040.145526 0.734449578123968 4 TRUE
2009 192494.985102266 109394876.1321 0.743374828033706 5 TRUE
2010 163499.396175944 101617657.432659 0.779474985027645 0 TRUE
2010 166675.494116035 102686817.210429 0.785363984093109 1 TRUE
2010 175506.673146949 105305358.495637 0.78935470198332 2 TRUE
2010 177008.570083466 109180394.211995 0.816767359368216 3 TRUE
2010 181301.354545438 110011289.040369 0.796099144452901 4 TRUE
2010 182580.889083914 111141780.390653 0.795534462566563 5 TRUE
2011 150697.446182637 71514861.0176875 0.731449087618508 0 TRUE
2011 152816.319805788 72031664.9081161 0.739968316633925 1 TRUE
2011 158304.654126273 73550396.4570442 0.739061187923218 2 TRUE
2011 161269.059032931 76847027.4142708 0.757443906094427 3 TRUE
2011 164544.30634982 77033213.1872961 0.740125992164717 4 TRUE
2011 166292.780276762 77466177.2156445 0.735776303428858 5 TRUE
2012 112929.256539263 61850720.5257389 1.1785386903029 0 TRUE
2012 113930.967074388 62434394.1716361 1.17837380074411 1 TRUE
2012 117083.175735122 63976929.0270508 1.16420891015611 2 TRUE
2012 120627.706830728 65864817.0804032 1.18947889385414 3 TRUE
2012 122495.449205272 66521643.9360095 1.17925760046753 4 TRUE
2012 123826.778881747 67555114.0212539 1.1782111414336 5 TRUE
2013 87911.9279854253 162990375.883058 0.838868122945258 0 TRUE
2013 88989.1313201722 165314594.272697 0.856742355092149 1 TRUE
2013 91718.208762964 175377092.45042 0.858369570425384 2 TRUE
2013 94198.2617573185 178697663.317109 0.922191950308911 3 TRUE
2013 95334.3512053819 183096959.991779 0.858950711448516 4 TRUE
2013 96717.8935645224 181722559.714912 0.846259635743208 5 TRUE
2014 198467.874249566 184348994.558576 0.440121503520356 0 TRUE
2014 200855.382767073 183772075.144604 0.44330402890781 1 TRUE
2014 212035.222752489 196901668.030697 0.423260427258699 2 TRUE
2014 214361.637651251 203203117.137861 0.427034229375513 3 TRUE
2014 221558.386722392 213997847.29048 0.419062446514059 4 TRUE
2014 221398.289216598 219666078.737427 0.42294695175938 5 TRUE
2015 296194.237964474 124897664.448229 1.15762019715282 0 TRUE
2015 297421.376926238 120623645.449218 1.19186657284502 1 TRUE
2015 319534.191044554 124702412.132832 1.18351528558781 2 TRUE
2015 327482.067628966 128015698.430253 1.22401822931774 3 TRUE
2015 342627.094951014 132281557.062481 1.24424433265257 4 TRUE
2015 347325.527279935 136423805.217904 1.2614526260987 5 TRUE
2016 214854.443240792 160806331.384073 1.93361622342646 0 TRUE
2016 211798.441249298 159708620.5951 1.92126612919924 1 TRUE
2016 225921.489801027 166922973.305591 1.92072079630969 2 TRUE
2016 229146.250444884 170742884.459146 1.96162006881819 3 TRUE
2016 234313.978834792 174158423.8934 1.98608925601381 4 TRUE
2016 234616.767516836 173105882.405368 2.01772566778226 5 TRUE
2017 167453.962859881 220154193.970603 1.07910717112015 0 TRUE
2017 168774.113076715 217427449.090477 1.10347165378093 1 TRUE
2017 178188.73090789 222191774.474211 1.10561289586961 2 TRUE
2017 181341.555924046 225865769.235146 1.14376748733342 3 TRUE
2017 182946.56699786 231482829.100041 1.11816285675551 4 TRUE
2017 178647.513212909 234894926.461664 1.10380848762496 5 TRUE
2018 209414.122517592 198442654.786456 1.05197477629398 0 TRUE
2018 209002.832919829 198299830.0599 1.063297191654 1 TRUE
2018 216589.521253713 205795549.196631 1.05794515483746 2 TRUE
2018 219013.006631233 212087033.719183 1.07853020509731 3 TRUE
2018 223408.157356082 213551105.571673 1.06267365258995 4 TRUE
2018 222813.612403034 211288843.573906 1.06073391211933 5 TRUE
2019 215751.641327398 187094574.546771 0.938910481379823 0 TRUE
2019 217537.920306637 186947556.445608 0.945482609978148 1 TRUE
2019 227285.13612314 199682709.717256 0.929482973610685 2 TRUE
2019 231820.828738347 196656342.877969 0.968462213560926 3 TRUE
2019 233632.136817472 201257921.430804 0.995871011589913 4 TRUE
2019 229238.948658826 255912440.04918 0.725720886967333 5 TRUE
2020 283882.491586022 132619002.071393 1.38082321032956 0 TRUE
2020 287034.302349146 129977455.846602 1.40313369606869 1 TRUE
2020 307350.723526092 130612406.690325 1.38912013112186 2 TRUE
2020 304232.521586069 137819844.966437 1.37514074920644 3 TRUE
2020 304841.319599355 118191387.312541 1.1507864794212 4 TRUE
2020 378311.502074811 NA NA 5 TRUE
2021 142272.662650862 159442935.299799 1.44561711025378 0 TRUE
2021 142652.152374564 156376334.585643 1.44516574136711 1 TRUE
2021 149240.417206085 142793820.91834 1.44120657390097 2 TRUE
2021 153878.838087309 98235243.2207982 2.04347440684372 3 TRUE
2021 150709.507908767 NA NA 4 TRUE
2022 155366.867842586 159041281.142158 0.407617368351461 0 TRUE
2022 154685.291925051 173273766.548364 0.449579879282787 1 TRUE
2022 146188.145659722 180424666.9575 0.756532537804345 2 TRUE
2022 100106.079279253 NA NA 3 TRUE
2023 210526.233798617 107220132.186522 2.60068561834918 0 TRUE
2023 220888.593061845 82649004.4198474 2.69350327111994 1 TRUE
2023 209074.463258941 NA NA 2 TRUE
2024 98080.7183009999 198789011.78487 0.437647250769575 0 TRUE
2024 81963.0900951107 NA NA 1 TRUE
2025 209340.730255605 NA NA 0 TRUE
